channel_id,channel_name,niche,country,description,subscribers,total_views,total_videos,published_at
UCPMZCb3joBHyF4lIYcMvOMQ,Soujanya Parenting Coach,Parenting,Unknown,"🤝Helping Parents Raise Children Better 
🏆Awarded as ""The Most Inspiring Parenting Coach of the Year -2024"" by Business Mint.
🏆Awarded as ""Vocational Excellence Award 2025"" by Rotary International. 
👇R",153000,46498055,752,2023-09-06T14:26:32.86128Z
UC7JqpCGJj1LuVu_DkODF6LA,ABC Parenting,Parenting,Unknown,"ABC Parenting is the definitive channel for all things parenting! We offer tips, tricks, advice, tricks, advice, and tips, and tricks on how to parent correctly.

Hosted by two parents who are platoni",1820,562264,371,2023-01-06T16:25:49.310537Z
UCVXjQYH6S0PXvGt8JaA8_3w,iMumz - Pregnancy & Parenting ,Parenting,IN,"iMumz, the award-winning pregnancy and parenting app, offers trustworthy, reliable, and holistic support from pregnancy to parenting.

Our methods' efficacy has been tested in an RCT study, the detail",104000,47330234,477,2019-03-01T08:14:59Z
UCxufwvF_a_t5l5HgEgmzyvg,Parenting Club,Parenting,IN,"Welcome to our channel, where we provide tips and tricks for caring for premature babies.

As a parent of a premature baby, you may be feeling overwhelmed and uncertain about how to best care for your",1750,301391,180,2020-05-01T20:50:58.578857Z
UClCDz2rb9WY7l0S5m6q4ZXg,Parenting with Anvi,Parenting,IN,"Teenage Parenting आसान नहीं, लेकिन इसे आसान बनाया जा सकता है. 

Teenage एक ऐसा मोड़ है जहां बच्चा न पूरी तरह बच्चा रहता है, न ही पूरी तरह बड़ा बन जाता है. यह उम्र confusion, बदलाव और identity खोजने की",7430,3204755,301,2023-02-12T09:40:32.492509Z
UCqiBZVFEVx9tlfccTLjfEcg,Spiritual Parenting,Parenting,Unknown,"We aim to connect parents with their kids. Help kids to connect and believe in supreme power by passing our culture and tradition to kids. Along with Parenting Skills.
Helps kids to provide purpose to",1230,194806,204,2022-11-10T14:30:30.004262Z
UCEFUF7sgVOXUXkCgE9Pi3gw,Parenting Advice Daily,Parenting,KR,"Welcome to Parenting Advice Daily – Your daily guide to science-backed parenting! 🌟

Are you looking for effective ways to connect with your child without the constant yelling and power struggles? You",25400,1520143,106,2017-01-28T16:16:30Z
UC1OLSZXkPjD9sIVaQsMr9kA,Mindful Parenting. 💞,Parenting,IN," 

☘️🌷Welcome To Mindful parenting Channel💞💫

Parenting isn’t about being perfect  it’s about being present. 

In This Channel 

• Child Psychology & Behaviour
• Smart Parenting Tips
• NLP Parenting T",13900,1640336,264,2012-08-29T10:12:03Z
UCxjePVqgl9HUpGqd81wDmvg,The Parenting Space,Parenting,GB,The Parenting Space is a channel designed in collaboration with local parents and the child and adolescent mental health services at South London & Maudsley NHS Foundation Trust. We believe that no on,775,77634,78,2020-04-03T11:36:35.152091Z
UCFNc8_TxZikOSZIaSLRXvOQ,Focus on the Family Parenting,Parenting,US,"Focus on the Family Parenting is here to help in building life-giving families.  
https://www.focusonthefamily.com/parenting/


",17100,1552238,866,2022-12-06T22:29:35.091517Z
UCdgLdbA9UHX9iAOfwfLkMZg,Your Parenting Mojo,Parenting,US,"Hi, I’m Jen Lumanlan, host and founder of the Your Parenting Mojo podcast and author of Parenting Beyond Power: How to Use Connection and Collaboration to Transform Your Family and the World.

The You",2600,159650,227,2020-01-30T19:48:09.221491Z
UC4U6SA8fU_MrkKnz42bNhJw,Winning in Parenting ,Parenting,NG,"Hello, I am Sandra Oluwadare. I equip and empower parents with the framework to help them raise wholesome and well-balanced children who will thrive and make a positive impact in today's world.

I am ",847,23760,159,2012-08-30T14:15:06Z
UCaxjxcoaM2113_TRy03P89A,The ADHD Parenting Podcast,Parenting,US,"Welcome to the ADHD Parenting Podcast YouTube channel—hosted by Ryan Wexelblatt, LCSW, ADHD-CCSP, founder of ADHD Dude, and Michael McLeod, MA, CCC-SLP, founder of GrowNOW ADHD.

If you're parenting a",1170,27198,58,2025-04-06T23:16:58.65719Z
UCz8URNUsLJvdpk93ykTErOg,The Bong Parenting,Parenting,IN,"Parenting is one of the most rewarding journeys — yet it can feel overwhelming and full of questions. The Bong Parenting, led by Shilpi Dey (MCA, M.Ed), Parenting & Child Development Consultant, is he",475000,95560192,1071,2020-06-03T18:46:34.312529Z
UCNOXwyz9-cRTcnnT-2DTPnw,Dr. Debmita Dutta - Parenting Expert,Parenting,IN,"Hi! I am Dr Debmita Dutta MBBS,MD. I am a doctor and a parenting and wellness consultant. 
I make parenting easy, enjoyable and effective for parents through the application of neuroscience to parenti",8900,2508831,812,2016-09-03T17:10:48Z
UCoQE5qjEmXLxQnZgoN-6zzw,Parenting & Education,Parenting,IN,"Hello everyone... 
Welcome to my channel 
Parenting and Education 🙏
Do you want to be the best parent to your kids?
Well, we all want to be and we all know how much tough this task is. 
My purpose of ",27800,2865794,416,2012-05-09T13:02:23Z
UCVGeZ0-Qr4chKIO50s73GwA,Parenting India,Parenting,IN,"Parenting, Motherhood, baby Care
Hi , My name is Ritika, this channel is created for sharing my personal experience as mom, I will provide you very useful information regarding Baby care and Infant ca",539000,125543152,1110,2015-11-29T08:51:11Z
UC0vZLg7QpgEPYCselbloEyQ,Pocketful of Parenting,Parenting,US,"Tips and tricks to love your life with littles. 💕

Welcome to Pocketful of Parenting (formerly The Innovative Momma)! I’m Jess - a Certified Parenting Coach, Positive Discipline Educator, former presc",69500,4046613,156,2019-05-27T01:16:15Z
UCh4i8ewsYEimQHP55zWIHxg,Smarter Parenting,Parenting,US,"Smarter Parenting is a free parenting guide and online resource that teaches proven parenting skills to help families build stronger and healthier relationships.

Please note: Smarter Parenting has di",11500,1436461,324,2013-12-19T20:35:18Z
UC49F5GEe15sFamxBIyYJ5xw,The Parenting Tools Podcast,Parenting,GB,"Welcome to The Parenting Tools Podcast, where two dads navigate the relentless beauty and hilarious chaos of parenting. 

Jordan and Jason are dads to young children and talk through their experience ",1580,292409,312,2022-06-23T12:29:59.830264Z
UCfcEW8NbmU7Z4FIvSh9Rrmw,The Parenting Blueprint,Parenting,IT,"The Parenting Blueprint is your trusted roadmap to raising happy, confident, and resilient kids in today’s fast-changing world. From toddlers to teens, we share evidence-based strategies and real-life",2940,174098,129,2025-09-23T18:19:53.089507Z
UCtsmFRma5QZbZjQi4eguDfg,SumanTV Parenting,Parenting,IN,"Contact SumanTV👇For Your Business Promotions.

Looking to scale your business visibility & revenue?
SumanTV delivers targeted promotions, brand trust & consistent leads.

Call / WhatsApp 📞+91 76748 34",346000,96027036,10592,2023-02-16T10:48:56.686713Z
UCirYjLJKUGMuIKWFxIGoqxg,Homely Mom,Parenting,IN,"Hi🤝I'm Subashri Thavakumar. I have created this channel to connect with you to share my ideas &  Knowledge in Cooking, Vlogs, Shopping, Health and Beauty Tips, Hair Care Tips, My Lifestyle, Organizati",344000,265487643,1387,2020-06-17T07:31:03.00431Z
UClOcxA7toqd4NAuhVvEv5Sw,Mom and Me talks,Parenting,IN,"Hey everyone! we are mom and daughter here. We are here to share our passion for
#Cooking,
#Gardening,
#Beauty,
#Health,
#Fitness,
#Lifestyle and
#vlogs.

We will be glad if it is helpful even for som",365000,302434122,2596,2020-05-24T01:55:34.083505Z
UCSkKcSIO8pHDcBXKESn5Uzg,Indian Vlogger Mahika's Channel,Parenting,IN,"Hello guys,I am Monalisha ♥️.
In this channel m going to share My Daily Vlogs, lifestyle, Makeup, Haul videos and alot more. Hope u will enjoy watching my videos. Stay connected. Love u all ♥️♥️♥️
My ",204000,77080385,1372,2018-09-13T18:51:15Z
UCHFxiwt59yX7nTHxZgZ6KVQ,Baby Mom Monti,Parenting,IN,"Hello friends, I am Monti and my daughter Ruhi. We create videos on short movies, challenges, makeup, family comedy through which you can learn and entertain yourself.

New video every Friday - Short ",8940000,6340955935,771,2020-05-30T10:17:01.000526Z
UCOv3A-p9eyRWOFvDZ3UozJw,Tun and Mom's vlog,Parenting,Unknown,"Daily lifestyle and my thought.
for contact -insta Id tunandmoms397
 ",9630,3402811,4130,2018-09-26T15:41:31Z
UCgjaygbD10H8c8UylI7n0uQ,Cherry mom’s vlog ,Parenting,Unknown,"Welcome to cherry mom’s vlog. This is the channel where I share my daily life, home making videos, baby related videos, celebration and travel videos and many more. I hope you have a good time here. ",423,78606,93,2015-09-03T07:11:58Z
UCzY-blSQff1w7FInEH8kcvw,Indian Mom - Roshan Ara - YP Mom ,Parenting,IN,"Description
Hi guys! Welcome to my world. I am a mother and a wife. My videos mostly revolve around my life as a home-maker, my family, also home decor, cleaning and organizing ideas, a lot of food an",124000,35456485,1317,2022-04-23T13:43:35.273046Z
UCbe2rmGKWeU26D7QP4V-uyw,Indiantwins Mummy Vlog,Parenting,IN,"HIIII,MY NAME IS SHEETAL NITESH LOLE .BASICALLY M MAHARASHTRATRIAN AND MUMMY OF TWINS BABIES.MY CHANNEL IS ABOUT MAKEUP ,BEAUTY,D.I.Y., FASHION ,COOKING,RANGOLI AND MUMMY LIFE .HOPE U GUIES LIKE IT.
-",138000,76671414,1679,2016-11-25T18:17:30Z
UCBrQY4j79yGU_Np1YNsW0wQ,Indian Mom Vlogs,Parenting,BH,"Hi  Everybody
Welcome to My Channel "" INDIAN MOM VLOGS""
My name is JISA ..... Stay at Home with Two cute little kiddies
Was living in Kingdom of Bahrain for the last 12 years, Moved to India staying i",283000,135074139,2217,2018-08-06T07:31:09Z
UCUCrxFaYxcrVOtcz27hl9xA,Gungun and Mom,Parenting,IN,"""Welcome to our YouTube Channel Gungun and mom where we share our journey of parenting and offer tips, advice, and support to help you navigate the ups and downs of raising your little ones.
Parenting",227000,125788640,707,2023-10-15T09:36:20.284714Z
UCDmKoaZlV-C89BKKkRzmODw,Naina's mom vlog,Parenting,IN,"Welcome to my channel guys🙏🏻
Support please ✨🌼

                my second channel is 
                             👇🏻 https://youtube.com/@rupnaina_kunjbihari22?si=yhVLdjbZt3LHwxC6",870,304608,589,2021-05-21T07:47:39.964837Z
UCLGAVOsofbvNoEGIThOCX0g,The mom's Vlog,Parenting,IN,""" HI, EVERYONE. MOMS VLOG IS A CHANNEL RUN BY A MOTHER TO FIVE BEAUTIFUL CHILDREN. THIS CHANNEL IS DEDICATED TO ALL THE HARDWORKING MOTHER. THE CHANNEL WILL SHOWCASE THE DAILY HAPPENING AND EVENTS OF ",90600,10534853,218,2024-05-10T11:48:11.51986Z
UCKMcN9K6_oyVk34vRpAeXLw,Kimneithem (mom's) vlog,Parenting,IN,"Thank you everyone 🥰





",14300,416373,22,2022-08-13T02:24:45.955971Z
UCT8J4dGLwTazE-bH4-Mvizw,Siya And Mom Vlog ,Parenting,IN,Hello Guys 🙏...Siya And Mom Vlog पे आप सभी का स्वागत है। 🚢🌴✈️🦀🐙🪸 🙏 हम Andaman Nicobar Islands मे रहते है। 😊 यहाँ के लाइफ स्टाइल के वीडियो और सुंदर सुंदर Beach🏖 का view आप लोग मेरे Vlogs Channel के माध,7510,4458466,1448,2023-09-16T05:21:56.580861Z
UCcak53_EpkxVCD8GcHGWEyg,Dubai Mommy Vlogs - Fouziya,Parenting,AE,"Assalamu’alaikum my Youtube Family, 

My name is Fouziya, i’am basically from bangalore, India but now i live in Dubai after i got married🤍

I’m a Stay At Home Mom to 3 beautiful kids 😊

I started Thi",51400,10313913,134,2023-02-18T20:56:28.756233Z
UCL-LW86fWpQejgKbsoWrQqw,Mom-tastic By Shamsheera,Parenting,IN,"MomTastic, being Fantastic.
Hello there, I am a Mommy Vlogger. Here on my channel, you find self-tried recipes, decorative craft ideas, my personal travel experience and many more. Tune in to your fav",566000,172483876,747,2017-07-24T15:33:50Z
UCaHDOjocUSTOxg8OmjqVFuQ,Indian Mom in California Sneha Diwan Vlogs,Parenting,US,,130000,72192727,897,2015-06-24T05:04:40Z
UCdsnV1DUpCQhaTgXsKG7lgw,Indian Mom Studio,Parenting,IN,"Hi Friends, 

I am excited that you are watching Indian Mom Studio, my real name is Reema and I am an Indian Youtuber mom of a very talented teenage girl. In this hindi vlogging YouTube Channel I shar",399000,217611514,2939,2015-05-12T21:00:24Z
UCLxXz_BCrPBG_fgRQ23X03w,Mom's study vlogs,Parenting,Unknown,"Hard work is the key to success👍

Email ID goliyan.ica@gmail.com

Teligram channel link https://t.me/housewifestudyvlogs

",10300,2837496,1835,2012-05-19T10:58:34Z
UCvvOKwXrYgl5Y_KeBmDzvWg,Mon Vlogs,Parenting,IN,Hello everyone! I want to explore and experience everything in life -sharing to you . Vlogging my life on road.,218000,21354016,203,2018-07-27T04:59:46Z
UCdmt2Qjr3JFSpSHlG5Ps5aw,Life is beautiful #IndianVloggerInDubai #TwinsMom,Parenting,AE,"Archana's all in one channel

Welcome dearies 
U all can see vlog#cooking recipes#places visited everything I do in my daily life. 
Please subscribe to my channel and click🔔icon
If u like my video plz",512000,358457226,2673,2010-08-20T14:58:31Z
UCawi0iWtEhqyUsRwgZYyrXw,Micahli’s Mom Vlog,Parenting,Unknown,"Hello Friends Welcome to my channel ( Mijalni Pante Bisa) 




For business inquiry👉 maxelinamarak@gmail.com ",110000,17392639,710,2018-07-14T14:28:28Z
UCulhxuOExYUcRpXtRDj9yRA,Super Mom Marathi ,Parenting,IN,"✨ Hey and Welcome to my Channel.
I'm a strong, caring woman blessed with a loving husband and two amazing kids. 
While raising my beautiful family, I followed my passion and won several beauty pageant",46400,17940205,2551,2019-05-22T06:46:24Z
UCrWn2Qe-NwOxWRQ32gqOVfA,Telugu Mom,Parenting,IN,"Hiiii guys! Welcome to my world.. This is Pushpa. I'm a mother of two kids.. and my videos mostly revolve around my personal experience as a mom, home decor, cleaning and organizing ideas, a lot of fo",176000,32530817,932,2018-03-15T15:58:35Z
UCdQgkA195GHjNr3b0eW5aHg,Little Anushka Vlogs,Parenting,IN,"Hey guysss 🎀

I’m Anushka, welcome to my YouTube channel.

On this channel I share my lifestyle through daily vlogs, beauty, fashion and fun moments from my life. I love capturing little memories and ",834000,531646133,210,2025-01-04T07:28:29.919949Z
UCGCKVYfwTJ1MOM9X26accNQ,Talking Mom,Parenting,IN,"Cooking, homemaking, and living a simple yet fulfilling life is what I convey here!
So pleased to welcome all you beautiful people who need motivation, inspiration, or advice (big or small) from anoth",273000,103948075,348,2019-08-07T04:44:21Z
UCXgaSHcbw9lehC_3YBIekHg,Indian Mom in Netherlands 🇳🇱 *HeJeevanSundarAhe ,Parenting,NL,"Hello,
I m Pallavi , welcome to my vlog...
Here you will see my day today life and experiences. 
I am a Marathi girl and I live in Netherlands with my family. Originally I am from Ahmednagar Maharasht",12300,6543888,1038,2021-04-05T20:13:00.86466Z
UCZV-xRdu7rvZCDpIuhFDnhg,Indian Mom In London,Parenting,GB,"Indian mom in London is a family channel. I try to spread positivity & happiness through my videos. My Vlogs are on daily life, UK Lifestyle, Information on living in UK, my favourite Indian recipes, ",64800,39930014,1026,2017-10-31T11:24:26Z
UCbU3heUgbMM7FN4Qz8SpHyQ,BANGLADESHI MOM VLOG,Parenting,BE,"HELLO FRIENDS,WELCOME TO MY CHANNEL,I am a bangladeshi mom of 3 child, In this channel i will share my daily routine,my self tried recipes,decorative craft ideas,cooking tips,travel vlogs and many mor",144000,28792047,1218,2018-07-27T20:51:30Z
UCeeBrodzsy_DoJ3bZIfWI-A,Krishna Mom and food,Parenting,IN,"Hi friends, 
Description
Hello Guys, Welcome to my YouTube Channel Krishna Mom and Food
Personal Info:- I am Indu Saini and this is my YouTube Channel.

Guys, Please subscribe my channel to connect wi",303000,166875572,1413,2020-09-10T03:21:01.550606Z
UCS681rzvJn7khfLiOGfP7hQ,Hope you Relate *Indian Mom USA*,Parenting,US,"I am an Indian Mom Vlogger in USA on H4 Visa and love to share Life in USA/How to stay Happy on H4 Visa(Indian H4 Wife), Few Random Days in my life vlogs, Indian Mom 5AM To 9:30PM PRODUCTIVE/REAL busy",107000,30101420,859,2017-11-25T02:25:05Z
UCiBK5CavDP2tzVNVM9W8ttA,Indian Mom Cooking,Parenting,IN,"We make videos and That is it! We love food and travelling.
If you want to promote your business....Email at workwithimc@gmail.com

",459000,201007316,1568,2014-12-20T16:28:04Z
